"","ESI_Key","competency","Self_LV","Direct_Report_LV","Peer_LV","Boss_LV","reputation_LV","arena_LV","Self_Avg","Direct_Report_Avg","Boss_Avg","Peer_Avg","Inf_Avg","All_Avg","BMK_S5_1_mean_all_rater"
"96",3233,"respect",2.9625084642016,2.4946133562919,0.939565540753491,2.20558626914317,0.668356164227168,1.17075653966262,4.75,4.875,5,4,4.625,4.65625,4.16666666666667
"97",3753,"respect",2.95156215436309,2.38391068497292,1.42115668283165,1.74977856273757,0.705274285445262,1.34055564080283,5,5,4.75,4.91666666666667,4.88888888888889,4.91666666666667,3.80555555555556
"98",5651,"respect",3.12662191768344,1.77319720792142,1.29810753526098,1.41176821999159,0.648213306421657,1.14217256701916,5,4,4,4.33333333333333,4.11111111111111,4.33333333333333,3.66666666666667
"99",2433,"respect",2.53391585698838,1.99713770422118,1.48096905517976,1.7900160373409,0.697142362876889,1.19640679554415,4.25,4.375,4.5,4.75,4.54166666666667,4.46875,4.80555555555556
"100",3725,"respect",3.11453511237978,2.03815974876479,1.24049873968521,2.03752715768874,0.717331781445266,1.15586970417327,5,4.375,4.75,4.39285714285714,4.50595238095238,4.62946428571429,4.22619047619048
"101",2033,"compassion",2.41188055598776,1.83523262054213,1.6805274704969,1.69693443123169,1.40233671872442,2.28120798843734,4.83333333333333,4.27777777777778,4.66666666666667,4.575,4.50648148148148,4.58819444444444,3.93333333333333
"102",1279,"compassion",1.81177040007564,2.28464203448404,1.26600957449401,1.11415633646169,1.23373936208368,2.00584607010872,3.83333333333333,4.33333333333333,3.66666666666667,3.81944444444444,3.93981481481481,3.91319444444444,4.33333333333333
"103",5210,"compassion",2.1112247405586,1.69745399889546,1.82066077829973,1.50032411451051,1.4557337659042,2.25945702751671,4.5,4.22777777777778,4.5,4.75,4.49259259259259,4.49444444444444,4.11111111111111
"104",1912,"compassion",1.95283453865713,2.30248679558212,1.56885868280373,1.26513398451432,1.56679255920822,2.15135207110275,4,4.72222222222222,4.16666666666667,4.48611111111111,4.45833333333333,4.34375,3.95555555555556
"105",5796,"compassion",2.22800948066385,1.97314244197119,1.70791518225305,1.62409052790521,1.56778043331204,2.24457364832527,4.5,4.46825396825397,4.66666666666667,4.74166666666667,4.6255291005291,4.59414682539682,4.81904761904762
"106",4237,"compassion",1.88959547915597,2.10269823235468,1.38549589704773,1.93196831419124,1.57111928759032,2.10412087876908,4,4.47103174603175,5,4.25,4.57367724867725,4.43025793650794,4.73809523809524
"107",6266,"compassion",2.75083191992505,2.18192816464628,1.11847922382429,1.41891916814063,1.2647552532025,1.88929154300296,5,4.16666666666667,4,3.51666666666667,3.89444444444444,4.17083333333333,3.66666666666667
"108",5406,"compassion",1.73089586503387,2.13634991226691,1.30115572942016,1.10787240139615,1.38970125361598,1.88435670226609,3.66666666666667,4.22222222222222,3.66666666666667,3.83333333333333,3.90740740740741,3.84722222222222,3.33333333333333
"109",4647,"compassion",2.03279629477515,2.08332811023799,1.66881034524634,1.16132907099877,1.46721166124153,2.16331123701439,4.16666666666667,4.40833333333333,4,4.58333333333333,4.33055555555556,4.28958333333333,4.13333333333333
"110",2208,"compassion",1.71664930332543,2.08159732657016,1.63879513411005,0.698885628198613,1.55554039516422,1.74641519048728,3.5,4.2,3.16666666666667,4.25,3.87222222222222,3.77916666666667,4.8015873015873
"111",8170,"compassion",2.20658149906369,1.52301636724612,1.45445510534736,1.37702946696912,1.40111794560635,1.61418367111563,4,3.38888888888889,3.83333333333333,3.83333333333333,3.68518518518519,3.76388888888889,4.22222222222222
"112",8694,"compassion",1.70324952477729,2.17107020857989,0.989596387853585,1.80903048418365,1.29950507288286,1.74584938190516,3.5,4.12222222222222,4.33333333333333,3.27777777777778,3.91111111111111,3.80833333333333,4.45555555555556
"113",6966,"compassion",2.05585090291871,2.4395319029927,1.4292203917455,1.18236151977421,1.67415899792904,1.72797077139367,4,4.57222222222222,3.83333333333333,4.01388888888889,4.13981481481482,4.10486111111111,4.83333333333333
"114",4420,"compassion",2.28883946730658,2.05227242794402,1.202753513733,1.41379162505165,1.11989877239539,2.1503602930204,4.5,4.22222222222222,4,3.75,3.99074074074074,4.11805555555556,3.77777777777778
"115",5083,"compassion",1.78296673471053,1.74020852066034,1.57621565092986,1.20936338480732,1.34379919380966,1.72967207674661,3.5,3.75,3.66666666666667,4,3.80555555555556,3.72916666666667,4
"116",8030,"compassion",1.96959854816776,2.3396787115862,1.43653059828155,1.35606703894879,1.41544669652369,2.06571175573316,4,4.54166666666667,4.16666666666667,4.15,4.28611111111111,4.21458333333333,4.46666666666667
"117",3377,"compassion",1.72123805788673,2.41500281280969,1.44192518808732,1.87539820600933,1.60695788931681,2.1710014687166,3.83333333333333,4.83333333333333,5,4.34027777777778,4.72453703703704,4.50173611111111,4.78571428571429
"118",5053,"compassion",2.46502236738791,2.02674405807766,1.38064767790344,1.07219990366828,1.3682371195043,2.1799558931963,4.83333333333333,4.38888888888889,3.83333333333333,4.16666666666667,4.12962962962963,4.30555555555556,4.25
"119",5916,"compassion",2.15627076549505,2.31089570273815,1.49169690407026,1.84787740408312,1.54243667385288,2.26723654216106,4.5,4.77777777777778,5,4.47222222222222,4.75,4.6875,4.22222222222222
"120",2023,"compassion",2.43163733302931,2.3426112029339,1.14973390424913,1.65028079877014,1.30903762106764,2.24356502862922,4.83333333333333,4.61111111111111,4.5,3.88888888888889,4.33333333333333,4.45833333333333,3.95555555555556
